datetime;coef_mare_instantaneo;s4;pressao_atm;veloc_vento;Mare_medida
29/08/2023 09:00;48.95112515;0.456;1010.1;3;3.11
29/08/2023 10:00;29.08166476;0.093;1010.1;3.4;1.93
29/08/2023 11:00;15.17304248;0.578;1009.7;2.8;1.09
29/08/2023 12:00;11.01851894;0.194;1009.2;2.5;0.68
29/08/2023 13:00;19.14693456;0.113;1008.3;2.9;1.21
29/08/2023 14:00;36.12629162;0.143;1007.3;3.7;2.26
29/08/2023 15:00;57.44080368;0.415;1006.6;4;3.45
29/08/2023 16:00;78.39405282;0.155;1006.5;3.4;4.59
29/08/2023 17:00;94.83151551;0.102;1006.7;3.7;5.41
29/08/2023 18:00;102.0567738;0.049;1007.1;2.9;5.84
29/08/2023 19:00;96.63783009;0.042;1007.4;2.2;5.62
29/08/2023 20:00;80.92289323;0.067;1007.6;1.8;4.84
29/08/2023 21:00;60.15027555;0.111;1008.1;1.5;3.75
29/08/2023 22:00;38.83576349;0.032;1008.7;1.4;2.56
29/08/2023 23:00;22.03703789;0.035;1008.7;1.4;1.58
30/08/2023 00:00;14.45051665;0.042;1008.2;1;0.95
30/08/2023 01:00;19.86946039;0.175;1007.6;0.7;1.14
30/08/2023 02:00;35.58439725;0.075;1007.2;1.1;2.13
30/08/2023 03:00;56.71827785;0.095;1006.5;1.3;3.34
30/08/2023 04:00;78.93594719;0.039;1006.5;1.1;4.55
30/08/2023 05:00;97.36035592;0.031;1006.7;1.2;5.53
30/08/2023 06:00;107.656349;0.039;1007;1;6.12
30/08/2023 07:00;105.3081401;0.069;1007.6;0.9;6.11
30/08/2023 08:00;91.21888635;0.143;1008.2;2.8;5.39
30/08/2023 09:00;69.90437429;0.279;1008.8;2.5;4.29
30/08/2023 10:00;45.88039036;0.091;1009.4;2.9;3.03
30/08/2023 11:00;24.20461539;0.103;1009.1;2.6;1.78
30/08/2023 12:00;9.392835822;0.214;1008.3;3.2;0.86
30/08/2023 13:00;5.960838118;0.131;1007.4;2.6;0.42
30/08/2023 14:00;16.07619977;0.199;1006.3;3.6;1.1
30/08/2023 15:00;35.40376579;0.06;1005.7;3.5;2.32
30/08/2023 16:00;59.24711826;0.158;1005.2;3.1;3.65
30/08/2023 17:00;82.54857636;0.081;1005.4;3.2;4.86
30/08/2023 18:00;100.0698278;0.083;1005.6;2.5;5.74
30/08/2023 19:00;107.1144547;0.034;1005.9;2.5;6.11
30/08/2023 20:00;99.88919634;0.083;1006.4;2.6;5.75
30/08/2023 21:00;81.64541907;0.142;1007.1;2.1;4.85
30/08/2023 22:00;57.98269805;0.048;1007.7;1.9;3.65
30/08/2023 23:00;34.13934558;0.043;1007.8;1.3;2.39
31/08/2023 00:00;15.89556831;0.062;1007.5;1.4;1.3
31/08/2023 01:00;8.670309989;0.178;1007;1.5;0.66
31/08/2023 02:00;15.89556831;0.313;1006.7;0.9;1.01
31/08/2023 03:00;34.31997704;0.107;1006.6;0.5;2.17
31/08/2023 04:00;58.34396097;0.062;1006.5;1.3;3.52
31/08/2023 05:00;82.90983927;0.046;1007;0.7;4.82
31/08/2023 06:00;102.5986682;0.034;1007.3;1.1;5.85
31/08/2023 07:00;112.1721355;0.056;1008;1.1;6.41
31/08/2023 08:00;107.1144547;0.135;1008.8;2.1;6.24
31/08/2023 09:00;89.95446614;0.052;1009.4;2.7;5.37
31/08/2023 10:00;65.93048221;0.116;1009.7;3.4;4.17
31/08/2023 11:00;40.1001837;0.089;1009.5;3.7;2.82
31/08/2023 12:00;17.70188289;0.229;1009;3.5;1.47
31/08/2023 13:00;4.154523537;0.112;1008.1;3.1;0.58
31/08/2023 14:00;4.154523537;0.293;1007.2;3.4;0.31
31/08/2023 15:00;17.88251435;0.339;1006.9;3.8;1.25
31/08/2023 16:00;40.28081516;0.125;1006.6;3.7;2.56
31/08/2023 17:00;65.93048221;0.081;1006.2;3.5;4
31/08/2023 18:00;89.59320322;0.051;1006.4;2.8;5.25
31/08/2023 19:00;105.8500345;0.034;1006.5;1.7;6.04
31/08/2023 20:00;109.6432951;0.07;1007;1.5;6.27
31/08/2023 21:00;98.62477613;0.109;1007.4;1.5;5.71
31/08/2023 22:00;77.49089553;0.044;1007.8;1.9;4.64
31/08/2023 23:00;52.02185994;0.029;1007.9;1.6;3.33
01/09/2023 00:00;27.63661309;0.051;1007.9;1.7;2.04
01/09/2023 01:00;10.11536165;0.268;1007.4;1.7;0.98
01/09/2023 02:00;4.877049369;0.167;1007;1.7;0.48
01/09/2023 03:00;14.99241102;0.101;1007.1;1.4;1.13
01/09/2023 04:00;35.76502871;0.039;1007.4;1.8;2.41
01/09/2023 05:00;61.77595867;0.031;1007.6;1.4;3.8
01/09/2023 06:00;87.24499427;0.043;1007.8;1.8;5.14
01/09/2023 07:00;106.5725603;0.068;1008.2;2;6.1
01/09/2023 08:00;114.339713;0.119;1008.8;2.6;6.54
01/09/2023 09:00;106.3919288;0.05;1009.5;3.7;6.14
01/09/2023 10:00;86.34183698;0.14;1009.8;3.9;5.18
01/09/2023 11:00;59.96964409;0.074;1010;4.1;3.9
01/09/2023 12:00;33.05555683;0.24;1009.3;3.9;2.52
01/09/2023 13:00;11.56041332;0.158;1008.4;3.1;1.25
01/09/2023 14:00;1.083788749;0.396;1007.3;3.8;0.42
01/09/2023 15:00;6.322101034;0.046;1006.4;3.6;0.45
01/09/2023 16:00;23.84335247;0.118;1006.2;3.9;1.56
01/09/2023 17:00;48.40923077;0.067;1006.2;3.4;3.01
01/09/2023 18:00;74.6007922;0.053;1006.5;3.2;4.44
01/09/2023 19:00;96.81846155;0.04;1007;3.1;5.61
01/09/2023 20:00;109.8239265;0.076;1007.5;2.2;6.24
01/09/2023 21:00;108.5595063;0.174;1008;2.3;6.24
01/09/2023 22:00;93.74772676;0.04;1008.5;2.6;5.47
01/09/2023 23:00;70.44626866;0.038;1008.2;2.5;4.31
02/09/2023 00:00;44.61597015;0.083;1007.9;2.9;2.98
02/09/2023 01:00;21.49514352;0.161;1007.5;2.6;1.75
02/09/2023 02:00;6.502732492;0.197;1007.1;2.8;0.76
02/09/2023 03:00;5.238312285;0.119;1006.7;2.8;0.49
02/09/2023 04:00;18.42440873;0.05;1006.7;2.1;1.41
02/09/2023 05:00;41.00334099;0.041;1006.9;1.4;2.71
02/09/2023 06:00;67.37553388;0.047;1007.2;1.2;4.13
02/09/2023 07:00;91.76078072;0.058;1007.6;1.2;5.4
02/09/2023 08:00;108.7401378;0.118;1007.9;2.7;6.19
02/09/2023 09:00;112.7140299;0.046;1008.7;3.7;6.43
02/09/2023 10:00;101.5148795;0.192;1009;3.7;5.93
02/09/2023 11:00;77.67152699;0.116;1009;3.4;4.69
02/09/2023 12:00;53.4669116;0.276;1008.3;3.4;3.46
02/09/2023 13:00;28.17850747;0.163;1007.2;3.9;2.08
02/09/2023 14:00;9.392835822;0.231;1006.4;3.6;0.95
02/09/2023 15:00;2.709471872;0.278;1005.7;3.7;0.32
02/09/2023 16:00;11.74104478;0.099;1005.5;3.4;0.83
02/09/2023 17:00;31.97176809;0.075;1005.4;3;2.1
02/09/2023 18:00;57.62143514;0.059;1005.8;3.2;3.53
02/09/2023 19:00;83.09047073;0.042;1006;1.7;4.86
02/09/2023 20:00;102.5986682;0.077;1006.5;1.7;5.85
02/09/2023 21:00;110.3658209;0.143;1007;1.6;6.28
02/09/2023 22:00;103.1405626;0.044;1007.5;1.6;5.98
02/09/2023 23:00;85.07741677;0.049;1007.7;1.5;5.09
03/09/2023 00:00;61.05343284;0.058;1007.5;1.2;3.84
03/09/2023 01:00;36.48755454;0.203;1006.5;1.8;2.52
03/09/2023 02:00;16.25683123;0.248;1005.8;2;1.34
03/09/2023 03:00;5.960838118;0.092;1005.6;2.1;0.57
03/09/2023 04:00;9.754098738;0.039;1005.5;2;0.67
03/09/2023 05:00;25.83029851;0.043;1005.5;1.9;1.76
03/09/2023 06:00;49.13175661;0.039;1005.9;2.3;3.14
03/09/2023 07:00;74.05889783;0.081;1006.5;3.1;4.5
03/09/2023 08:00;95.55404134;0.124;1007.1;2.8;5.59
03/09/2023 09:00;108.1982434;0.054;1007.7;3.7;6.21
03/09/2023 10:00;106.9338232;0.157;1008.3;4;6.21
03/09/2023 11:00;92.84456947;0.11;1008.3;3.2;5.49
03/09/2023 12:00;70.80753158;0.353;1007.8;3.1;4.36
03/09/2023 13:00;46.42228473;0.163;1007;3.4;3.03
03/09/2023 14:00;24.38524685;0.595;1006.1;3.4;1.78
03/09/2023 15:00;10.29599311;0.237;1005.8;4;0.87
03/09/2023 16:00;9.031572906;0.109;1005.6;3.5;0.6
03/09/2023 17:00;21.1338806;0.071;1005.8;2.9;1.5
03/09/2023 18:00;41.54523537;0.056;1005.9;2.8;2.74
03/09/2023 19:00;65.20795638;0.054;1006.4;1.8;4.09
03/09/2023 20:00;87.42562573;0.098;1006.8;1.5;5.21
03/09/2023 21:00;102.7792997;0.196;1007.3;1.3;5.93
03/09/2023 22:00;106.3919288;0.032;1007.7;1;6.12
03/09/2023 23:00;96.63783009;0.068;1007.7;1.6;5.62
04/09/2023 00:00;78.0327899;0.067;1007.7;1.6;4.62
04/09/2023 01:00;55.09259472;0.161;1007;1.5;3.39
04/09/2023 02:00;32.87492538;0.265;1006.4;1.2;2.15
04/09/2023 03:00;16.07619977;0.104;1006.4;0.9;1.18
04/09/2023 04:00;9.392835822;0.03;1006.5;1.4;0.69
04/09/2023 05:00;16.25683123;0.041;1006.7;2;1.18
04/09/2023 06:00;33.23618829;0.049;1007;1.1;2.3
04/09/2023 07:00;55.6344891;0.081;1007.7;1.2;3.53
04/09/2023 08:00;78.21342136;0.109;1008.2;2.3;4.67
04/09/2023 09:00;95.91530426;0.049;1008.9;2.6;5.53
04/09/2023 10:00;103.8630884;0.148;1009.4;3.4;5.95
04/09/2023 11:00;98.26351321;0.11;1009.2;2.9;5.74
04/09/2023 12:00;82.18731344;0.103;1008.4;3.4;4.95
04/09/2023 13:00;60.69216993;0.144;1007.2;2.7;3.81
04/09/2023 14:00;38.83576349;0.059;1006.3;2.7;2.59
04/09/2023 15:00;21.67577497;0.206;1005.7;4.1;1.51
04/09/2023 16:00;13.90862227;0.069;1005.7;4.2;0.93
04/09/2023 17:00;19.14693456;0.068;1006;3.4;1.13
04/09/2023 18:00;34.13934558;0.066;1006.4;2.7;2.09
04/09/2023 19:00;54.37006889;0.064;1006.9;2.8;3.26
04/09/2023 20:00;75.32331803;0.118;1007.4;2.5;4.42
04/09/2023 21:00;92.48330655;0.343;1008.1;2.5;5.32
04/09/2023 22:00;101.5148795;0.049;1008.4;2.4;5.81
04/09/2023 23:00;98.62477613;0.13;1008.7;1.6;5.72
05/09/2023 00:00;86.16120552;0.13;1008.4;1.4;5.11
05/09/2023 01:00;67.91742825;0.203;1007.8;1.7;4.1
05/09/2023 02:00;47.8673364;0.241;1007.2;1.8;2.97
05/09/2023 03:00;29.98482205;0.07;1006.7;1.1;1.91
05/09/2023 04:00;18.06314581;0.035;1006.7;1.4;1.19
05/09/2023 05:00;16.25683123;0.05;1006.8;2.2;1.03
05/09/2023 06:00;25.64966705;0.036;1007.2;1.9;1.71
05/09/2023 07:00;42.2677612;0.082;1007.8;2.7;2.74
05/09/2023 08:00;62.13722159;0.144;1008.2;3.6;3.78
05/09/2023 09:00;80.74226178;0.08;1008.9;3.6;4.76
05/09/2023 10:00;93.5670953;0.103;1009.1;3.7;5.37
05/09/2023 11:00;96.63783009;0.103;1008.7;3.3;5.57
05/09/2023 12:00;88.69004593;0.103;1007.8;3.3;5.24
05/09/2023 13:00;73.51700345;0.278;1006.9;2.1;4.42
05/09/2023 14:00;55.09259472;0.054;1006.2;3.8;3.4
05/09/2023 15:00;37.57134329;0.214;1005.7;3.2;2.36
05/09/2023 16:00;24.92714122;0.085;1005.6;3.2;1.53
05/09/2023 17:00;21.1338806;0.067;1006;3.3;1.28
05/09/2023 18:00;27.99787601;0.051;1006.5;3;1.77
05/09/2023 19:00;42.2677612;0.053;1007;1.7;2.69
05/09/2023 20:00;60.15027555;0.12;1007.4;1.5;3.72
05/09/2023 21:00;77.67152699;0.067;1007.9;1.4;4.62
05/09/2023 22:00;91.03825489;0.036;1008.3;1.5;5.25
05/09/2023 23:00;96.27656717;0.047;1008.2;1.7;5.5
06/09/2023 00:00;91.21888635;0.065;1007.8;2.1;5.3
06/09/2023 01:00;78.75531574;0.111;1007.3;2;4.67
06/09/2023 02:00;61.95659013;0.189;1006.6;1.8;3.72
06/09/2023 03:00;44.79660161;0.079;1006.4;1.5;2.75
06/09/2023 04:00;30.34608496;0.041;1006.3;1.9;1.9
06/09/2023 05:00;22.39830081;0.037;1006.4;1.8;1.42
06/09/2023 06:00;24.02398393;0.04;1006.6;2.2;1.48
06/09/2023 07:00;34.13934558;0.1;1007.1;2.1;2.12
06/09/2023 08:00;49.13175661;0.154;1007.6;2.7;3.02
06/09/2023 09:00;65.38858784;0.101;1008.2;3.8;3.9
06/09/2023 10:00;79.83910449;0.184;1007.9;3.5;4.66
06/09/2023 11:00;88.69004593;0.127;1007.5;3.3;5.08
06/09/2023 12:00;88.69004593;0.162;1006.4;3.1;5.13
06/09/2023 13:00;80.2003674;0.128;1005.7;3;4.79
06/09/2023 14:00;66.65300804;0.046;1005;3.8;4.08
06/09/2023 15:00;51.2993341;0.117;1004.9;3.5;3.2
06/09/2023 16:00;37.75197475;0.123;1004.9;4;2.41
06/09/2023 17:00;29.26229621;0.056;1005.2;3.5;1.8
06/09/2023 18:00;29.08166476;0.04;1005.7;3;1.77
06/09/2023 19:00;36.668186;0.053;1005.9;2.7;2.25
06/09/2023 20:00;49.13175661;0.157;1007;2.4;3.05
06/09/2023 21:00;63.58227326;0.049;1008;1.2;3.89
06/09/2023 22:00;77.31026407;0.04;1008.2;1.5;4.58
06/09/2023 23:00;87.24499427;0.104;1008;1.8;5.04
07/09/2023 00:00;90.67699197;0.1;1007.4;1.6;5.15
07/09/2023 01:00;85.7999426;0.086;1006.6;1.8;4.92
07/09/2023 02:00;74.78142366;0.136;1006.4;2.6;4.37
07/09/2023 03:00;60.33090701;0.058;1005.9;3.4;3.58
07/09/2023 04:00;45.88039036;0.055;1006.1;2.2;2.75
07/09/2023 05:00;33.95871413;0.04;1006.4;2.8;2.09
07/09/2023 06:00;27.99787601;0.041;1006.9;2.5;1.75
07/09/2023 07:00;29.80419059;0.096;1007.4;2.3;1.87
07/09/2023 08:00;38.47450058;0.247;1008;3.1;2.36
07/09/2023 09:00;50.75743973;0.11;1008.7;3.8;3.08
07/09/2023 10:00;64.12416763;0.2;1008.8;4.5;3.85
07/09/2023 11:00;75.86521241;0.149;1008.5;3.5;4.42
07/09/2023 12:00;82.90983927;0.124;1007.8;3.5;4.77
07/09/2023 13:00;83.09047073;0.155;1006.7;4.1;4.81
07/09/2023 14:00;76.40710678;0.048;1006;3.7;4.53
07/09/2023 15:00;65.56921929;0.11;1005.5;3.3;3.96
07/09/2023 16:00;53.28628014;0.123;1005.5;3.4;3.24
07/09/2023 17:00;42.2677612;0.056;1005.7;2.7;2.59
07/09/2023 18:00;35.04250287;0.04;1006.2;2.7;2.13
07/09/2023 19:00;34.5006085;0.048;1006.5;2.7;2.08
07/09/2023 20:00;40.28081516;0.125;1007.1;2.4;2.44
07/09/2023 21:00;50.39617681;0.058;1007.6;2.3;3.11
07/09/2023 22:00;62.49848451;0.033;1008.1;2.1;3.81
07/09/2023 23:00;74.05889783;0.052;1007.9;1.5;4.41
08/09/2023 00:00;82.72920782;0.076;1007.2;1.7;4.82
08/09/2023 01:00;86.16120552;0.143;1006.1;2.2;4.98
08/09/2023 02:00;82.72920782;0.052;1005.4;1.4;4.83
08/09/2023 03:00;73.69763491;0.09;1005.1;2.6;4.4
08/09/2023 04:00;61.77595867;0.059;1004.9;2.6;3.75
08/09/2023 05:00;49.31238806;0.039;1005.2;2.4;3.03
08/09/2023 06:00;38.47450058;0.056;1005.7;2.4;2.42
08/09/2023 07:00;31.97176809;0.118;1006.4;2.4;2.03
08/09/2023 08:00;31.97176809;0.184;1006.9;3.2;2.01
08/09/2023 09:00;38.11323766;0.081;1007.6;3.7;2.36
08/09/2023 10:00;48.04796786;0.176;1007.9;3.7;2.93
08/09/2023 11:00;59.78901263;0.137;1007.8;2.6;3.58
08/09/2023 12:00;70.62690012;0.119;1007;2.9;4.15
08/09/2023 13:00;78.75531574;0.129;1006.2;3.7;4.55
08/09/2023 14:00;81.46478761;0.049;1005.4;4;4.73
08/09/2023 15:00;77.67152699;0.149;1004.8;3.6;4.61
08/09/2023 16:00;69.001217;0.132;1004.6;3.7;4.21
08/09/2023 17:00;57.98269805;0.07;1004.9;2.8;3.61
08/09/2023 18:00;47.14481057;0.052;1005.7;2.4;2.98
08/09/2023 19:00;39.19702641;0.046;1006.3;1.9;2.46
08/09/2023 20:00;36.30692308;0.097;1007.2;2.2;2.25
08/09/2023 21:00;39.91955224;0.042;1007.4;2;2.4
08/09/2023 22:00;48.22859932;0.051;1007.9;1.7;2.84
08/09/2023 23:00;58.88585534;0.194;1007.8;1.8;3.47
09/09/2023 00:00;70.08500575;0.345;1007.2;2;4.09
09/09/2023 01:00;79.29721011;0.174;1006.3;2.1;4.6
09/09/2023 02:00;84.71615385;0.156;1005.5;1.8;4.91
09/09/2023 03:00;83.99362802;0.08;1005.2;1.5;4.92
09/09/2023 04:00;77.12963261;0.041;1005.3;2.4;4.63
09/09/2023 05:00;66.29174513;0.04;1005.7;1.7;4.08
09/09/2023 06:00;53.64754306;0.056;1006.2;2.6;3.35
09/09/2023 07:00;42.08712974;0.138;1007;2.8;2.66
09/09/2023 08:00;33.41681975;0.213;1007.9;2.9;2.13
09/09/2023 09:00;30.52671642;0.089;1008.7;3.8;1.88
09/09/2023 10:00;34.5006085;0.274;1008.7;2.3;2.03
09/09/2023 11:00;43.71281286;0.168;1008.5;2.4;2.52
09/09/2023 12:00;55.45385764;0.099;1007.7;2.2;3.2
09/09/2023 13:00;67.55616533;0.109;1006.5;2;3.89
09/09/2023 14:00;77.49089553;0.04;1005.5;3.5;4.43
09/09/2023 15:00;83.09047073;0.184;1005;2.8;4.79
09/09/2023 16:00;81.82605052;0.085;1004.9;3.4;4.79
09/09/2023 17:00;74.05889783;0.055;1005.2;3;4.49
09/09/2023 18:00;62.67911596;0.051;1005.9;2;3.93
09/09/2023 19:00;50.39617681;0.046;1006.3;2.1;3.21
09/09/2023 20:00;40.1001837;0.119;1007.1;2;2.56
09/09/2023 21:00;34.68123996;0.04;1007.7;2.1;2.14
09/09/2023 22:00;36.48755454;0.049;1007.9;1.7;2.12
09/09/2023 23:00;44.07407578;0.049;1007.8;1.8;2.47
10/09/2023 00:00;55.27322618;0.515;1007.3;1.7;3.11
10/09/2023 01:00;67.55616533;0.122;1006.6;2.9;3.84
10/09/2023 02:00;78.57468428;0.126;1005.8;2.6;4.5
10/09/2023 03:00;86.16120552;0.065;1005.6;2.9;4.98
10/09/2023 04:00;87.78688864;0.027;1005.7;3.2;5.12
10/09/2023 05:00;81.82605052;0.038;1005.9;2.9;4.92
10/09/2023 06:00;70.44626866;0.056;1006.3;3;4.39
10/09/2023 07:00;56.17638347;0.124;1006.9;3.4;3.58
10/09/2023 08:00;42.08712974;0.156;1007.5;3.7;2.79
10/09/2023 09:00;31.42987371;0.097;1008.4;3.6;2.07
10/09/2023 10:00;26.55282434;0.255;1008.3;4.2;1.65
10/09/2023 11:00;29.98482205;0.16;1007.8;2.9;1.77
10/09/2023 12:00;39.73892078;0.102;1007.2;3.2;2.3
10/09/2023 13:00;53.10564868;0.17;1006;3.5;3.08
10/09/2023 14:00;67.37553388;0.049;1005.2;3.2;3.88
10/09/2023 15:00;79.65847303;0.154;1004.7;3.1;4.56
10/09/2023 16:00;87.06436281;0.088;1004.6;3.8;4.98
10/09/2023 17:00;86.88373135;0.047;1004.8;3.7;5.04
10/09/2023 18:00;78.57468428;0.053;1005.3;2.4;4.73
10/09/2023 19:00;65.38858784;0.047;1005.7;2.4;4.09
10/09/2023 20:00;50.57680827;0.129;1006.3;2.1;3.26
10/09/2023 21:00;37.9326062;0.066;1007;2.9;2.52
10/09/2023 22:00;30.70734788;0.045;1007.4;1.9;1.97
10/09/2023 23:00;31.97176809;0.053;1007.5;2.1;1.88
11/09/2023 00:00;40.64207808;0.494;1007.2;1.9;2.36
11/09/2023 01:00;53.4669116;0.101;1006.3;2;3.09
11/09/2023 02:00;67.91742825;0.122;1005.6;3;3.95
11/09/2023 03:00;81.10352469;0.063;1005.2;2.3;4.69
11/09/2023 04:00;90.1350976;0.032;1005.1;2.8;5.2
11/09/2023 05:00;92.12204364;0.036;1005.5;3.7;5.33
11/09/2023 06:00;85.07741677;0.054;1005.8;3.3;5.06
11/09/2023 07:00;71.71068887;0.136;1006.4;3.5;4.4
11/09/2023 08:00;55.09259472;0.195;1007.4;4.2;3.49
11/09/2023 09:00;39.01639495;0.087;1008;3.5;2.58
11/09/2023 10:00;26.7334558;0.37;1008.2;4.2;1.83
11/09/2023 11:00;21.85640643;0.179;1007.9;4.3;1.45
11/09/2023 12:00;26.55282434;0.116;1007.1;3.5;1.67
11/09/2023 13:00;38.65513204;0.182;1006.2;4.3;2.32
11/09/2023 14:00;54.55070035;0.044;1005.1;4;3.26
11/09/2023 15:00;70.98816304;0.248;1004.6;3.6;4.15
11/09/2023 16:00;84.5355224;0.087;1004.6;3.6;4.85
11/09/2023 17:00;92.12204364;0.067;1004.7;3.3;5.25
11/09/2023 18:00;90.31572906;0.046;1005.2;2.9;5.25
11/09/2023 19:00;79.29721011;0.07;1005.6;2.3;4.78
11/09/2023 20:00;63.4016418;0.143;1006.2;2.4;3.96
11/09/2023 21:00;46.42228473;0.047;1007;2.5;3
11/09/2023 22:00;32.51366246;0.042;1007.5;2.3;2.18
11/09/2023 23:00;25.64966705;0.055;1007.5;1.8;1.65
12/09/2023 00:00;28.72040184;0.205;1006.7;3;1.75
12/09/2023 01:00;39.55828933;0.097;1006.1;2.5;2.39
12/09/2023 02:00;54.73133181;0.116;1005.6;3;3.32
12/09/2023 03:00;71.1687945;0.059;1005.4;2.8;4.24
12/09/2023 04:00;85.61931114;0.032;1005.5;2.1;5.04
12/09/2023 05:00;94.83151551;0.035;1005.9;2.9;5.51
12/09/2023 06:00;95.37340988;0.065;1006.8;2.7;5.56
12/09/2023 07:00;85.98057406;0.114;1007.4;2.8;5.12
12/09/2023 08:00;69.90437429;0.215;1008;4;4.26
12/09/2023 09:00;51.11870265;0.101;1009.1;3.2;3.21
12/09/2023 10:00;33.59745121;0.422;1009;3.3;2.24
12/09/2023 11:00;21.49514352;0.214;1008.7;2.7;1.45
12/09/2023 12:00;18.60504019;0.185;1007.6;3.5;1.15
12/09/2023 13:00;26.37219288;0.099;1006.5;3.2;1.58
12/09/2023 14:00;41.36460391;0.037;1005.4;3;2.48
12/09/2023 15:00;59.78901263;0.166;1004.7;2.6;3.55
12/09/2023 16:00;77.49089553;0.081;1004.5;2.9;4.51
12/09/2023 17:00;91.03825489;0.046;1004.6;2.6;5.18
12/09/2023 18:00;96.45719863;0.047;1004.8;2.6;5.49
12/09/2023 19:00;90.67699197;0.063;1005.4;2.4;5.27
12/09/2023 20:00;76.58773824;0.131;1006;1.5;4.58
12/09/2023 21:00;58.16332951;0.064;1006.7;1.3;3.6
12/09/2023 22:00;39.91955224;0.041;1007.1;1.2;2.53
12/09/2023 23:00;26.37219288;0.046;1007.3;1;1.7
13/09/2023 00:00;21.49514352;0.149;1006.8;1;1.31
13/09/2023 01:00;27.63661309;0.075;1006.2;0.8;1.68
13/09/2023 02:00;41.72586682;0.106;1005.6;1;2.52
13/09/2023 03:00;59.60838118;0.051;1005.4;1.5;3.56
13/09/2023 04:00;77.67152699;0.028;1005.5;2.2;4.54
13/09/2023 05:00;92.12204364;0.037;1005.4;2.1;5.29
13/09/2023 06:00;98.98603905;0.062;1006;1.8;5.67
13/09/2023 07:00;94.83151551;0.139;1006.5;1.8;5.54
13/09/2023 08:00;80.92289323;0.324;1007.4;3.3;4.89
13/09/2023 09:00;61.59532722;0.094;1008.5;3.4;3.86
13/09/2023 10:00;41.36460391;0.103;1008.6;2.9;2.75
13/09/2023 11:00;24.74650976;0.191;1007.9;3;1.74
13/09/2023 12:00;15.89556831;0.134;1007;2.9;1.12
13/09/2023 13:00;18.78567164;0.229;1005.7;2;1.05
13/09/2023 14:00;31.42987371;0.044;1004.6;3.7;1.82
13/09/2023 15:00;49.85428244;0.132;1004.1;3.8;2.85
13/09/2023 16:00;69.54311137;0.105;1003.9;3.9;3.99
13/09/2023 17:00;86.88373135;0.048;1004;3.1;4.93
13/09/2023 18:00;97.54098738;0.063;1004.2;3;5.53
13/09/2023 19:00;97.36035592;0.063;1004.8;2.6;5.63
13/09/2023 20:00;86.34183698;0.121;1005.4;3.1;5.16
13/09/2023 21:00;68.63995408;0.031;1006.1;2.5;4.24
13/09/2023 22:00;48.77049369;0.034;1006.6;2.2;3.13
13/09/2023 23:00;31.0686108;0.058;1007.2;1.8;2.1
14/09/2023 00:00;20.05009185;0.462;1006.8;2.5;1.37
14/09/2023 01:00;19.86946039;0.099;1006.1;2.5;1.18
14/09/2023 02:00;30.52671642;0.113;1005.3;2.6;1.88
14/09/2023 03:00;47.50607348;0.054;1004.8;2.5;2.9
14/09/2023 04:00;67.19490242;0.036;1004.7;2.6;3.99
14/09/2023 05:00;85.25804823;0.056;1005.1;1.8;4.97
14/09/2023 06:00;97.9022503;0.087;1005.6;2;5.63
14/09/2023 07:00;100.7923536;0.164;1006.3;2.4;5.84
14/09/2023 08:00;91.76078072;0.387;1007.2;2.6;5.42
14/09/2023 09:00;74.6007922;0.112;1008;3.5;4.54
14/09/2023 10:00;53.82817452;0.1;1008.2;3.2;3.41
14/09/2023 11:00;33.59745121;0.213;1007.9;2.7;2.29
14/09/2023 12:00;18.78567164;0.13;1007.1;2.4;1.36
14/09/2023 13:00;13.54735936;0.334;1006;3.8;0.9
14/09/2023 14:00;20.95324914;0.061;1005.2;3.7;1.28
14/09/2023 15:00;37.39071183;0.117;1004.9;4;2.27
14/09/2023 16:00;58.34396097;0.101;1004.8;3.6;3.44
14/09/2023 17:00;79.11657865;0.051;1005.1;3.5;4.56
14/09/2023 18:00;95.01214697;0.04;1005.3;2.8;5.38
14/09/2023 19:00;101.334248;0.068;1005.9;2;5.8
14/09/2023 20:00;95.01214697;0.098;1006.8;2;5.58
14/09/2023 21:00;79.11657865;0.043;1007.6;2.1;4.81
14/09/2023 22:00;58.52459243;0.035;1008;1.3;3.71
14/09/2023 23:00;37.9326062;0.054;1008.4;1.4;2.56
15/09/2023 00:00;22.03703789;0.266;1008.3;1.2;1.61
15/09/2023 01:00;15.71493686;0.262;1007.4;1.8;1.09
15/09/2023 02:00;21.67577497;0.147;1006.7;1.8;1.33
15/09/2023 03:00;36.668186;0.057;1006.3;2.2;2.23
15/09/2023 04:00;56.53764639;0.037;1006;1.9;3.34
15/09/2023 05:00;76.94900116;0.063;1005.9;1.7;4.45
15/09/2023 06:00;93.5670953;0.073;1005.9;1.3;5.34
15/09/2023 07:00;102.2374053;0.099;1006.1;2;5.84
15/09/2023 08:00;98.98603905;0.046;1006.5;3.6;5.76
15/09/2023 09:00;84.89678531;0.112;1007.2;3;5.11
15/09/2023 10:00;64.84669346;0.081;1007.1;2.9;4.04
15/09/2023 11:00;43.35154995;0.196;1006.9;3.2;2.89
15/09/2023 12:00;24.74650976;0.127;1006.1;2.9;1.79
15/09/2023 13:00;13.90862227;0.556;1004.7;3.2;1.07
15/09/2023 14:00;14.99241102;0.28;1004;3.3;0.98
15/09/2023 15:00;27.81724455;0.109;1003.2;3.9;1.78
15/09/2023 16:00;47.68670494;0.073;1003.2;3.9;2.89
